,DateTime,TagName,Value,vValue,Quality,QualityDetail,OPCQuality
22,2018-12-03 00:00:00.0000000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,133,192,192
269581,2018-12-03 18:15:18.2170000,DTMK_dy1pd_2bpbpyxml.PV,,,1,24,24
269703,2018-12-03 18:16:40.2950000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
271031,2018-12-03 18:54:39.9050000,DTMK_dy1pd_2bpbpyxml.PV,,,1,24,24
271153,2018-12-03 18:56:02.1080000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
279934,2018-12-03 19:31:30.3740000,DTMK_dy1pd_2bpbpyxml.PV,,,1,24,24
280056,2018-12-03 19:32:51.4050000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
630921,2018-12-04 19:14:55.3430000,DTMK_dy1pd_2bpbpyxml.PV,,,1,24,24
631043,2018-12-04 19:16:17.9990000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
958322,2018-12-05 18:48:07.6390000,DTMK_dy1pd_2bpbpyxml.PV,,,1,24,24
958444,2018-12-05 18:49:28.8740000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
1260009,2018-12-06 13:07:09.4630000,DTMK_dy1pd_2bpbpyxml.PV,,,1,24,24
1260131,2018-12-06 13:08:31.4950000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
1263478,2018-12-06 14:47:53.1350000,DTMK_dy1pd_2bpbpyxml.PV,0.0,0.0,0,192,192
1265823,2018-12-06 16:07:34.0620000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,704,192
1265827,2018-12-06 16:07:43.0880000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
1265988,2018-12-06 16:12:54.5100000,DTMK_dy1pd_2bpbpyxml.PV,0.0,0.0,0,192,192
1269638,2018-12-06 18:19:04.4220000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,704,192
1269642,2018-12-06 18:19:11.7920000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
1270929,2018-12-06 19:03:04.0570000,DTMK_dy1pd_2bpbpyxml.PV,,,1,24,24
1271147,2018-12-06 19:04:26.3700000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
1272818,2018-12-06 19:53:54.7450000,DTMK_dy1pd_2bpbpyxml.PV,,,1,24,24
1272940,2018-12-06 19:55:17.3380000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
1273282,2018-12-06 19:59:37.4010000,DTMK_dy1pd_2bpbpyxml.PV,,,1,24,24
1273404,2018-12-06 20:00:59.4010000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
1273811,2018-12-06 20:07:21.8540000,DTMK_dy1pd_2bpbpyxml.PV,,,1,24,24
1273837,2018-12-06 20:08:43.7600000,DTMK_dy1pd_2bpbpyxml.PV,0.0,0.0,0,192,192
1273943,2018-12-06 20:08:43.8070000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
1558379,2018-12-07 16:09:13.9230000,DTMK_dy1pd_2bpbpyxml.PV,0.0,0.0,0,192,192
1558521,2018-12-07 16:14:03.5060000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,704,192
1558526,2018-12-07 16:14:11.5790000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
1560037,2018-12-07 16:34:32.1260000,DTMK_dy1pd_2bpbpyxml.PV,,,1,24,24
1560159,2018-12-07 16:46:45.8910000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
1560865,2018-12-07 16:58:25.7510000,DTMK_dy1pd_2bpbpyxml.PV,,,1,24,24
1560987,2018-12-07 16:59:47.7980000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
1909273,2018-12-08 19:32:42.0300000,DTMK_dy1pd_2bpbpyxml.PV,,,1,24,24
1909301,2018-12-08 19:34:04.0300000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
2062573,2018-12-09 05:19:41.1450000,DTMK_dy1pd_2bpbpyxml.PV,,,1,24,24
2062695,2018-12-09 05:27:51.3950000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
2091243,2018-12-09 07:10:51.6610000,DTMK_dy1pd_2bpbpyxml.PV,,,1,24,24
2091280,2018-12-09 07:11:03.6300000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
2233004,2018-12-09 17:48:35.7860000,DTMK_dy1pd_2bpbpyxml.PV,,,1,24,24
2233126,2018-12-09 17:51:19.7700000,DTMK_dy1pd_2bpbpyxml.PV,0.0,0.0,0,192,192
2233239,2018-12-09 17:51:23.7440000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,704,192
2233250,2018-12-09 17:51:32.7550000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
2240280,2018-12-09 18:40:00.4730000,DTMK_dy1pd_2bpbpyxml.PV,,,1,24,24
2240308,2018-12-09 18:42:44.2230000,DTMK_dy1pd_2bpbpyxml.PV,1.0,1.0,0,192,192
