,DateTime,TagName,Value,vValue,Quality,QualityDetail,OPCQuality
39,2018-12-03 00:00:00.0000000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,133,192,192
6549,2018-12-03 01:16:34.1950000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,704,192
6558,2018-12-03 01:16:40.2210000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
7022,2018-12-03 01:18:26.2680000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
86460,2018-12-03 05:52:34.3820000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,704,192
86469,2018-12-03 05:52:43.6900000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
86938,2018-12-03 05:54:27.8930000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
239176,2018-12-03 14:26:54.0190000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,704,192
239186,2018-12-03 14:27:02.0450000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
239675,2018-12-03 14:28:46.1240000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
264760,2018-12-03 16:35:24.0820000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,704,192
264769,2018-12-03 16:35:29.1080000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
265224,2018-12-03 16:37:13.4670000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
267193,2018-12-03 17:10:23.7220000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,704,192
267200,2018-12-03 17:10:28.7490000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
267598,2018-12-03 17:11:59.8270000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
269494,2018-12-03 18:15:13.5350000,DTMK_dy1pd_3bpbphl.PV,,,1,536,24
269616,2018-12-03 18:16:34.2540000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,704,192
269740,2018-12-03 18:16:44.2490000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
270943,2018-12-03 18:54:33.8790000,DTMK_dy1pd_3bpbphl.PV,,,1,536,24
271065,2018-12-03 18:55:54.1600000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,704,192
271188,2018-12-03 18:56:03.9990000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
271476,2018-12-03 19:03:24.4570000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,704,192
271486,2018-12-03 19:03:34.4520000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
271955,2018-12-03 19:05:19.7640000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
279849,2018-12-03 19:31:24.3470000,DTMK_dy1pd_3bpbphl.PV,,,1,536,24
279971,2018-12-03 19:32:44.3940000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,704,192
280102,2018-12-03 19:32:54.3740000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
296803,2018-12-03 21:39:23.7540000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,704,192
296812,2018-12-03 21:39:32.7490000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
297283,2018-12-03 21:41:19.0920000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
469348,2018-12-04 07:19:33.6390000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
469844,2018-12-04 07:21:19.7490000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
608378,2018-12-04 17:55:24.0040000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,704,192
608387,2018-12-04 17:55:33.0300000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
608850,2018-12-04 17:57:18.1550000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
630836,2018-12-04 19:14:54.3160000,DTMK_dy1pd_3bpbphl.PV,,,1,536,24
630958,2018-12-04 19:16:13.9730000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,704,192
631104,2018-12-04 19:16:23.9680000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
641866,2018-12-04 20:13:04.1910000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,704,192
641873,2018-12-04 20:13:08.3110000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
642342,2018-12-04 20:14:50.4830000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
679469,2018-12-04 22:45:43.5930000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,704,192
679478,2018-12-04 22:45:49.6200000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
679947,2018-12-04 22:47:35.8850000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
700413,2018-12-05 00:06:13.9680000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,704,192
700419,2018-12-05 00:06:15.9950000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
700911,2018-12-05 00:08:01.2130000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
748655,2018-12-05 03:14:33.6720000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,704,192
748665,2018-12-05 03:14:43.6670000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
749137,2018-12-05 03:16:29.0260000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
923138,2018-12-05 13:45:23.7970000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,704,192
923145,2018-12-05 13:45:25.8380000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
923549,2018-12-05 13:46:56.8380000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
925887,2018-12-05 15:05:03.5310000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,704,192
925896,2018-12-05 15:05:09.5880000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
926361,2018-12-05 15:06:53.5420000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
931125,2018-12-05 15:35:13.6130000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,704,192
931133,2018-12-05 15:35:17.6390000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
931396,2018-12-05 15:36:14.8270000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
931531,2018-12-05 15:39:33.7380000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,704,192
931543,2018-12-05 15:39:43.7330000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
931800,2018-12-05 15:40:43.8740000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
932103,2018-12-05 15:49:23.5660000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,704,192
932112,2018-12-05 15:49:31.5930000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
932580,2018-12-05 15:51:16.7180000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
933108,2018-12-05 16:03:14.1130000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,704,192
933116,2018-12-05 16:03:16.1390000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
933485,2018-12-05 16:04:38.1550000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
933768,2018-12-05 16:12:44.1600000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,704,192
933776,2018-12-05 16:12:51.1860000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
934147,2018-12-05 16:14:16.0770000,DTMK_dy1pd_3bpbphl.PV,0.0,0.0,0,192,192
934462,2018-12-05 16:23:53.6080000,DTMK_dy1pd_3bpbphl.PV,1.0,1.0,0,192,192
