,DateTime,TagName,Value,vValue,Quality,QualityDetail,OPCQuality
109,2018-12-03 00:00:00.0000000,DTMK_dy1pd_6djdl.PV,0.0,0.0,133,192,192
269575,2018-12-03 18:15:17.4670000,DTMK_dy1pd_6djdl.PV,,,1,249,24
269697,2018-12-03 18:16:39.6860000,DTMK_dy1pd_6djdl.PV,0.0,0.0,0,192,192
271025,2018-12-03 18:54:39.2950000,DTMK_dy1pd_6djdl.PV,,,1,249,24
271147,2018-12-03 18:56:01.7330000,DTMK_dy1pd_6djdl.PV,0.0,0.0,0,192,192
279928,2018-12-03 19:31:29.1860000,DTMK_dy1pd_6djdl.PV,,,1,249,24
280050,2018-12-03 19:32:51.1240000,DTMK_dy1pd_6djdl.PV,0.0,0.0,0,192,192
630917,2018-12-04 19:14:55.2010000,DTMK_dy1pd_6djdl.PV,,,1,249,24
631037,2018-12-04 19:16:17.1860000,DTMK_dy1pd_6djdl.PV,0.0,0.0,0,192,192
958311,2018-12-05 18:48:05.6860000,DTMK_dy1pd_6djdl.PV,,,1,249,24
958438,2018-12-05 18:49:28.1550000,DTMK_dy1pd_6djdl.PV,0.0,0.0,0,192,192
1259998,2018-12-06 13:07:08.7290000,DTMK_dy1pd_6djdl.PV,,,1,249,24
1260125,2018-12-06 13:08:30.6670000,DTMK_dy1pd_6djdl.PV,0.0,0.0,0,192,192
1271003,2018-12-06 19:03:04.0570000,DTMK_dy1pd_6djdl.PV,,,1,249,24
1271141,2018-12-06 19:04:25.5730000,DTMK_dy1pd_6djdl.PV,0.0,0.0,0,192,192
1272812,2018-12-06 19:53:54.1820000,DTMK_dy1pd_6djdl.PV,,,1,249,24
1272934,2018-12-06 19:55:16.1820000,DTMK_dy1pd_6djdl.PV,0.0,0.0,0,192,192
1273276,2018-12-06 19:59:36.8700000,DTMK_dy1pd_6djdl.PV,,,1,249,24
1273398,2018-12-06 20:00:59.1670000,DTMK_dy1pd_6djdl.PV,0.0,0.0,0,192,192
1273805,2018-12-06 20:07:20.9320000,DTMK_dy1pd_6djdl.PV,,,1,249,24
1273911,2018-12-06 20:08:43.7600000,DTMK_dy1pd_6djdl.PV,0.0,0.0,0,192,192
1560030,2018-12-07 16:34:31.8440000,DTMK_dy1pd_6djdl.PV,,,1,249,24
1560152,2018-12-07 16:46:45.1570000,DTMK_dy1pd_6djdl.PV,0.0,0.0,0,192,192
1560859,2018-12-07 16:58:25.2660000,DTMK_dy1pd_6djdl.PV,,,1,249,24
1560981,2018-12-07 16:59:47.6410000,DTMK_dy1pd_6djdl.PV,0.0,0.0,0,192,192
1909267,2018-12-08 19:32:40.9990000,DTMK_dy1pd_6djdl.PV,,,1,249,24
1909375,2018-12-08 19:34:04.0300000,DTMK_dy1pd_6djdl.PV,0.0,0.0,0,192,192
2062567,2018-12-09 05:19:40.9730000,DTMK_dy1pd_6djdl.PV,,,1,249,24
2062689,2018-12-09 05:27:51.1450000,DTMK_dy1pd_6djdl.PV,0.0,0.0,0,192,192
2091253,2018-12-09 07:10:51.6610000,DTMK_dy1pd_6djdl.PV,,,1,249,24
2091354,2018-12-09 07:11:03.6300000,DTMK_dy1pd_6djdl.PV,0.0,0.0,0,192,192
2232993,2018-12-09 17:48:35.4730000,DTMK_dy1pd_6djdl.PV,,,1,249,24
2233120,2018-12-09 17:51:19.1300000,DTMK_dy1pd_6djdl.PV,0.0,0.0,0,192,192
2240274,2018-12-09 18:39:59.7080000,DTMK_dy1pd_6djdl.PV,,,1,249,24
2240382,2018-12-09 18:42:44.2230000,DTMK_dy1pd_6djdl.PV,0.0,0.0,0,192,192
