,DateTime,TagName,Value,vValue,Quality,QualityDetail,OPCQuality
10,2018-12-03 00:00:00.0000000,DTMK_dy1pd_1bpgphlfk.PV,0.0,0.0,133,192,192
263740,2018-12-03 16:00:44.2170000,DTMK_dy1pd_1bpgphlfk.PV,1.0,1.0,0,192,192
264750,2018-12-03 16:35:11.3580000,DTMK_dy1pd_1bpgphlfk.PV,0.0,0.0,0,192,192
269475,2018-12-03 18:15:13.5350000,DTMK_dy1pd_1bpgphlfk.PV,,,1,536,24
269597,2018-12-03 18:16:34.2540000,DTMK_dy1pd_1bpgphlfk.PV,0.0,0.0,0,704,192
269720,2018-12-03 18:16:44.2490000,DTMK_dy1pd_1bpgphlfk.PV,0.0,0.0,0,192,192
270923,2018-12-03 18:54:33.8790000,DTMK_dy1pd_1bpgphlfk.PV,,,1,536,24
271045,2018-12-03 18:55:54.1600000,DTMK_dy1pd_1bpgphlfk.PV,0.0,0.0,0,704,192
271168,2018-12-03 18:56:03.9990000,DTMK_dy1pd_1bpgphlfk.PV,0.0,0.0,0,192,192
279830,2018-12-03 19:31:24.3470000,DTMK_dy1pd_1bpgphlfk.PV,,,1,536,24
279952,2018-12-03 19:32:44.3940000,DTMK_dy1pd_1bpgphlfk.PV,0.0,0.0,0,704,192
280080,2018-12-03 19:32:54.3740000,DTMK_dy1pd_1bpgphlfk.PV,0.0,0.0,0,192,192
630816,2018-12-04 19:14:54.3160000,DTMK_dy1pd_1bpgphlfk.PV,,,1,536,24
630938,2018-12-04 19:16:13.9730000,DTMK_dy1pd_1bpgphlfk.PV,0.0,0.0,0,704,192
631082,2018-12-04 19:16:23.9680000,DTMK_dy1pd_1bpgphlfk.PV,0.0,0.0,0,192,192
933684,2018-12-05 16:10:14.0190000,DTMK_dy1pd_1bpgphlfk.PV,1.0,1.0,0,704,192
933689,2018-12-05 16:10:21.0300000,DTMK_dy1pd_1bpgphlfk.PV,1.0,1.0,0,192,192
933758,2018-12-05 16:12:32.1860000,DTMK_dy1pd_1bpgphlfk.PV,0.0,0.0,0,192,192
958218,2018-12-05 18:48:03.6130000,DTMK_dy1pd_1bpgphlfk.PV,,,1,536,24
958340,2018-12-05 18:49:23.8480000,DTMK_dy1pd_1bpgphlfk.PV,0.0,0.0,0,704,192
958481,2018-12-05 18:49:33.8430000,DTMK_dy1pd_1bpgphlfk.PV,0.0,0.0,0,192,192
1259902,2018-12-06 13:07:03.5150000,DTMK_dy1pd_1bpgphlfk.PV,,,1,536,24
1260024,2018-12-06 13:08:24.4680000,DTMK_dy1pd_1bpgphlfk.PV,0.0,0.0,0,704,192
