,DateTime,TagName,Value,vValue,Quality,QualityDetail,OPCQuality
40,2018-12-03 00:00:00.0000000,DTMK_dy1pd_3bpbpyxfk.PV,0.0,0.0,133,192,192
6565,2018-12-03 01:16:44.1950000,DTMK_dy1pd_3bpbpyxfk.PV,1.0,1.0,0,704,192
6578,2018-12-03 01:16:50.2210000,DTMK_dy1pd_3bpbpyxfk.PV,1.0,1.0,0,192,192
7008,2018-12-03 01:18:24.2370000,DTMK_dy1pd_3bpbpyxfk.PV,0.0,0.0,0,192,192
86475,2018-12-03 05:52:43.6950000,DTMK_dy1pd_3bpbpyxfk.PV,1.0,1.0,0,704,192
86492,2018-12-03 05:52:52.4090000,DTMK_dy1pd_3bpbpyxfk.PV,1.0,1.0,0,192,192
86931,2018-12-03 05:54:26.8770000,DTMK_dy1pd_3bpbpyxfk.PV,0.0,0.0,0,192,192
239191,2018-12-03 14:27:04.0190000,DTMK_dy1pd_3bpbpyxfk.PV,1.0,1.0,0,704,192
239205,2018-12-03 14:27:12.1390000,DTMK_dy1pd_3bpbpyxfk.PV,1.0,1.0,0,192,192
239666,2018-12-03 14:28:45.1240000,DTMK_dy1pd_3bpbpyxfk.PV,0.0,0.0,0,192,192
264776,2018-12-03 16:35:34.0820000,DTMK_dy1pd_3bpbpyxfk.PV,1.0,1.0,0,704,192
264790,2018-12-03 16:35:39.1240000,DTMK_dy1pd_3bpbpyxfk.PV,1.0,1.0,0,192,192
265225,2018-12-03 16:37:13.4670000,DTMK_dy1pd_3bpbpyxfk.PV,0.0,0.0,0,192,192
267208,2018-12-03 17:10:33.7220000,DTMK_dy1pd_3bpbpyxfk.PV,1.0,1.0,0,704,192
267222,2018-12-03 17:10:37.7490000,DTMK_dy1pd_3bpbpyxfk.PV,1.0,1.0,0,192,192
267599,2018-12-03 17:11:59.8270000,DTMK_dy1pd_3bpbpyxfk.PV,0.0,0.0,0,192,192
269495,2018-12-03 18:15:13.5350000,DTMK_dy1pd_3bpbpyxfk.PV,,,1,536,24
269617,2018-12-03 18:16:34.2540000,DTMK_dy1pd_3bpbpyxfk.PV,0.0,0.0,0,704,192
269741,2018-12-03 18:16:44.2490000,DTMK_dy1pd_3bpbpyxfk.PV,0.0,0.0,0,192,192
270944,2018-12-03 18:54:33.8790000,DTMK_dy1pd_3bpbpyxfk.PV,,,1,536,24
