,DateTime,TagName,Value,vValue,Quality,QualityDetail,OPCQuality
41,2018-12-03 00:00:00.0000000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,133,192,192
4685,2018-12-03 00:14:33.2060000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
6550,2018-12-03 01:16:34.1950000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
6559,2018-12-03 01:16:40.2210000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
85969,2018-12-03 05:36:29.8930000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
86461,2018-12-03 05:52:34.3820000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
86470,2018-12-03 05:52:43.6900000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
238714,2018-12-03 14:12:02.0450000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
239177,2018-12-03 14:26:54.0190000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
239187,2018-12-03 14:27:02.0450000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
263299,2018-12-03 15:46:31.5450000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
264761,2018-12-03 16:35:24.0820000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
264770,2018-12-03 16:35:29.1080000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
266300,2018-12-03 16:40:45.6390000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
267194,2018-12-03 17:10:23.7220000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
267201,2018-12-03 17:10:28.7490000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
267600,2018-12-03 17:11:59.8270000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
269496,2018-12-03 18:15:13.5350000,DTMK_dy1pd_3bpbpyxml.PV,,,1,536,24
269618,2018-12-03 18:16:34.2540000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,704,192
269742,2018-12-03 18:16:44.2490000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
270945,2018-12-03 18:54:33.8790000,DTMK_dy1pd_3bpbpyxml.PV,,,1,536,24
271067,2018-12-03 18:55:54.1600000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,704,192
271190,2018-12-03 18:56:03.9990000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
271477,2018-12-03 19:03:24.4570000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
271487,2018-12-03 19:03:34.4520000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
279936,2018-12-03 19:31:30.3740000,DTMK_dy1pd_3bpbpyxml.PV,,,1,24,24
280058,2018-12-03 19:32:51.4200000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
294478,2018-12-03 20:21:12.2330000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
296804,2018-12-03 21:39:23.7540000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
296813,2018-12-03 21:39:32.7640000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
468806,2018-12-04 07:02:11.4830000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
469349,2018-12-04 07:19:33.6390000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
602477,2018-12-04 14:35:52.9360000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
608379,2018-12-04 17:55:24.0040000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
608388,2018-12-04 17:55:33.0300000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
630922,2018-12-04 19:14:55.3430000,DTMK_dy1pd_3bpbpyxml.PV,,,1,24,24
631044,2018-12-04 19:16:17.9990000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
641201,2018-12-04 19:51:32.9990000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
641867,2018-12-04 20:13:04.1910000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
641874,2018-12-04 20:13:08.3110000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
678880,2018-12-04 22:27:01.6350000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
679470,2018-12-04 22:45:43.5930000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
679479,2018-12-04 22:45:49.6200000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
700164,2018-12-04 23:58:39.4480000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
700414,2018-12-05 00:06:13.9680000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
700420,2018-12-05 00:06:15.9950000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
748005,2018-12-05 02:52:54.7760000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
748656,2018-12-05 03:14:33.6720000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
748666,2018-12-05 03:14:43.6670000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
922790,2018-12-05 13:34:42.3070000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
923139,2018-12-05 13:45:23.7970000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
923146,2018-12-05 13:45:25.8380000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
923551,2018-12-05 13:46:56.8380000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
925888,2018-12-05 15:05:03.5310000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
925897,2018-12-05 15:05:09.5880000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
930568,2018-12-05 15:21:46.8070000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
931126,2018-12-05 15:35:13.6130000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
931134,2018-12-05 15:35:17.6390000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
931398,2018-12-05 15:36:14.8270000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
931532,2018-12-05 15:39:33.7380000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
931544,2018-12-05 15:39:43.7330000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
931802,2018-12-05 15:40:43.8740000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
932104,2018-12-05 15:49:23.5660000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
932113,2018-12-05 15:49:31.5930000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
932736,2018-12-05 15:51:45.7800000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
933109,2018-12-05 16:03:14.1130000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
933117,2018-12-05 16:03:16.1390000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
933473,2018-12-05 16:04:36.2180000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
933769,2018-12-05 16:12:44.1600000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
933777,2018-12-05 16:12:51.1860000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
934134,2018-12-05 16:14:15.0770000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
934463,2018-12-05 16:23:53.6080000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
934651,2018-12-05 16:24:40.6860000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
934870,2018-12-05 16:31:03.7850000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
934881,2018-12-05 16:31:13.7800000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
935141,2018-12-05 16:32:12.8270000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
935185,2018-12-05 16:33:03.7960000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
935372,2018-12-05 16:33:48.8580000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
935498,2018-12-05 16:37:24.0660000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
935508,2018-12-05 16:37:34.0610000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
935762,2018-12-05 16:38:31.4050000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
937405,2018-12-05 17:32:43.7850000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
937415,2018-12-05 17:32:53.7800000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,192,192
940282,2018-12-05 17:43:10.6860000,DTMK_dy1pd_3bpbpyxml.PV,0.0,0.0,0,192,192
940301,2018-12-05 17:43:23.7380000,DTMK_dy1pd_3bpbpyxml.PV,1.0,1.0,0,704,192
