,DateTime,TagName,Value,vValue,Quality,QualityDetail,OPCQuality
47,2018-12-03 00:00:00.0000000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,133,192,192
6551,2018-12-03 01:16:34.1950000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,704,192
6560,2018-12-03 01:16:40.2210000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,192,192
7023,2018-12-03 01:18:26.2680000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,192,192
86462,2018-12-03 05:52:34.3820000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,704,192
86471,2018-12-03 05:52:43.6900000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,192,192
86939,2018-12-03 05:54:27.8930000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,192,192
239178,2018-12-03 14:26:54.0190000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,704,192
239188,2018-12-03 14:27:02.0450000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,192,192
239676,2018-12-03 14:28:46.1240000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,192,192
264762,2018-12-03 16:35:24.0820000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,704,192
264771,2018-12-03 16:35:29.1080000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,192,192
265227,2018-12-03 16:37:13.4670000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,192,192
267195,2018-12-03 17:10:23.7220000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,704,192
267202,2018-12-03 17:10:28.7490000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,192,192
267608,2018-12-03 17:12:00.8270000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,192,192
269501,2018-12-03 18:15:13.5350000,DTMK_dy1pd_3bphlfk.PV,,,1,536,24
269623,2018-12-03 18:16:34.2540000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,704,192
269747,2018-12-03 18:16:44.2490000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,192,192
270950,2018-12-03 18:54:33.8790000,DTMK_dy1pd_3bphlfk.PV,,,1,536,24
271072,2018-12-03 18:55:54.1600000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,704,192
271195,2018-12-03 18:56:03.9990000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,192,192
271478,2018-12-03 19:03:24.4570000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,704,192
271488,2018-12-03 19:03:34.4520000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,192,192
271956,2018-12-03 19:05:19.7640000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,192,192
279854,2018-12-03 19:31:24.3470000,DTMK_dy1pd_3bphlfk.PV,,,1,536,24
279976,2018-12-03 19:32:44.3940000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,704,192
280107,2018-12-03 19:32:54.3740000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,192,192
296805,2018-12-03 21:39:23.7540000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,704,192
296814,2018-12-03 21:39:32.7640000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,192,192
297284,2018-12-03 21:41:19.0920000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,192,192
469350,2018-12-04 07:19:33.6390000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,192,192
469845,2018-12-04 07:21:19.7490000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,192,192
608380,2018-12-04 17:55:24.0040000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,704,192
608389,2018-12-04 17:55:33.0300000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,192,192
608851,2018-12-04 17:57:18.1550000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,192,192
630841,2018-12-04 19:14:54.3160000,DTMK_dy1pd_3bphlfk.PV,,,1,536,24
630963,2018-12-04 19:16:13.9730000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,704,192
631109,2018-12-04 19:16:23.9680000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,192,192
641868,2018-12-04 20:13:04.1910000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,704,192
641875,2018-12-04 20:13:08.3110000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,192,192
642345,2018-12-04 20:14:50.4830000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,192,192
679471,2018-12-04 22:45:43.5930000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,704,192
679480,2018-12-04 22:45:49.6200000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,192,192
679948,2018-12-04 22:47:35.8850000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,192,192
700415,2018-12-05 00:06:13.9680000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,704,192
700421,2018-12-05 00:06:15.9950000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,192,192
700912,2018-12-05 00:08:01.2130000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,192,192
748657,2018-12-05 03:14:33.6720000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,704,192
748667,2018-12-05 03:14:43.6670000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,192,192
749138,2018-12-05 03:16:29.0260000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,192,192
923140,2018-12-05 13:45:23.7970000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,704,192
923147,2018-12-05 13:45:25.8380000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,192,192
923554,2018-12-05 13:46:56.8380000,DTMK_dy1pd_3bphlfk.PV,0.0,0.0,0,192,192
925889,2018-12-05 15:05:03.5310000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,704,192
925898,2018-12-05 15:05:09.5880000,DTMK_dy1pd_3bphlfk.PV,1.0,1.0,0,192,192
