,DateTime,TagName,Value,vValue,Quality,QualityDetail,OPCQuality
932048,2018-12-05 15:47:45.4830000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
932049,2018-12-05 15:47:45.4830000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
932096,2018-12-05 15:49:14.5930000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
932721,2018-12-05 15:51:43.6910000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
932746,2018-12-05 15:51:46.7490000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
933099,2018-12-05 16:02:58.1390000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
933460,2018-12-05 16:04:34.1290000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
933476,2018-12-05 16:04:37.1550000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
933647,2018-12-05 16:09:15.9680000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
934126,2018-12-05 16:14:14.0350000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
934149,2018-12-05 16:14:16.0770000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
934445,2018-12-05 16:23:22.6390000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
934612,2018-12-05 16:24:33.6600000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
934659,2018-12-05 16:24:41.6860000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
934797,2018-12-05 16:28:57.8580000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
934804,2018-12-05 16:29:03.8320000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
934807,2018-12-05 16:29:09.0610000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
934816,2018-12-05 16:29:22.4210000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
934819,2018-12-05 16:29:24.0300000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
934866,2018-12-05 16:30:55.8110000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
